player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,season_start,era,is_international,efficiency,efficiency_score,minutes,cap_value_usd,tier
Giannis Antetokounmpo,MIL,28.0,213.36,110.222856,,Greece,2013.0,1.0,15.0,63,31.1,11.8,5.7,7.2,0.065,0.268,0.373,0.605,0.314,2022-23,2022,Modern (19+),True,29.403000000000006,43.35,25.0,44481721.94090912,SUPERSTAR
Joel Embiid,PHI,29.0,213.36,127.00576,Kansas,Cameroon,2014.0,1.0,3.0,66,33.1,10.2,4.2,8.8,0.057,0.243,0.37,0.655,0.233,2022-23,2022,Modern (19+),True,31.1125,43.18,25.0,43647634.29817899,SUPERSTAR
Luka Doncic,DAL,24.0,200.66,104.32616,,Slovenia,2018.0,1.0,3.0,66,32.4,8.6,8.0,2.1,0.024,0.2239999999999999,0.368,0.609,0.408,2022-23,2022,Modern (19+),True,29.841,44.02,25.0,43398103.18623972,SUPERSTAR
Nikola Jokic,DEN,28.0,210.82,128.820128,,Serbia,2014.0,2.0,41.0,69,24.5,11.8,9.8,12.5,0.08,0.283,0.263,0.701,0.412,2022-23,2022,Modern (19+),True,32.31609999999999,39.62,25.0,40654344.251414515,SUPERSTAR
Jayson Tatum,BOS,25.0,203.2,95.25432,Duke,USA,2017.0,1.0,3.0,74,30.1,8.8,4.6,8.5,0.0289999999999999,0.2,0.319,0.607,0.205,2022-23,2022,Modern (19+),False,26.404500000000002,39.480000000000004,25.0,39907563.735342905,SUPERSTAR
Shai Gilgeous-Alexander,OKC,24.0,198.12,88.45044,Kentucky,Canada,2018.0,1.0,11.0,68,31.4,4.8,5.5,2.7,0.023,0.109,0.318,0.626,0.249,2022-23,2022,Modern (19+),True,26.1042,38.61,25.0,38064533.48525024,SUPERSTAR
Damian Lillard,POR,32.0,187.96,88.45044,Weber State,USA,2012.0,1.0,6.0,58,32.2,4.8,7.3,2.1,0.022,0.1119999999999999,0.331,0.645,0.3379999999999999,2022-23,2022,Modern (19+),False,28.5735,40.67,25.0,37012747.435244106,SUPERSTAR
Anthony Davis,LAL,30.0,208.28,114.758776,Kentucky,USA,2012.0,1.0,1.0,56,25.9,12.5,2.6,4.8,0.102,0.248,0.2769999999999999,0.627,0.128,2022-23,2022,Modern (19+),False,25.707,36.47,25.0,35954766.542529814,SUPERSTAR
Julius Randle,NYK,28.0,203.2,113.398,Kentucky,USA,2014.0,1.0,7.0,77,25.1,10.0,4.1,2.7,0.05,0.226,0.288,0.581,0.184,2022-23,2022,Modern (19+),False,22.7752,34.97,25.0,35882948.47228585,SUPERSTAR
Devin Booker,PHX,26.0,195.58,93.439952,Kentucky,USA,2015.0,1.0,13.0,53,27.8,4.5,5.5,6.2,0.025,0.105,0.311,0.601,0.251,2022-23,2022,Modern (19+),False,22.717799999999997,34.8,25.0,35708510.34702738,SUPERSTAR
Donovan Mitchell,CLE,26.0,185.42,97.52228,Louisville,USA,2017.0,1.0,13.0,68,28.3,4.3,4.4,5.9,0.027,0.0969999999999999,0.31,0.614,0.205,2022-23,2022,Modern (19+),False,22.718,34.39,25.0,35287806.63316873,SUPERSTAR
Trae Young,ATL,24.0,185.42,74.389088,Oklahoma,USA,2018.0,1.0,5.0,73,26.2,3.0,10.2,1.3,0.021,0.062,0.313,0.573,0.414,2022-23,2022,Modern (19+),False,22.576199999999996,35.44,25.0,34939317.967295215,STAR
Jaylen Brown,BOS,26.0,198.12,101.151016,California,USA,2016.0,1.0,3.0,67,26.6,6.9,3.5,5.4,0.032,0.152,0.307,0.581,0.163,2022-23,2022,Modern (19+),False,21.497,33.88,25.0,34764492.25739333,STAR
Ja Morant,MEM,23.0,187.96,78.92500799999999,Murray State,USA,2019.0,1.0,2.0,61,26.2,5.9,8.1,7.3,0.0289999999999999,0.139,0.3379999999999999,0.557,0.412,2022-23,2022,Modern (19+),False,22.391400000000004,36.0,25.0,34270694.35960385,STAR
Pascal Siakam,TOR,29.0,203.2,104.32616,New Mexico State,Cameroon,2016.0,1.0,27.0,71,24.2,7.8,5.8,2.4,0.047,0.177,0.27,0.565,0.244,2022-23,2022,Modern (19+),True,21.356999999999996,33.72,25.0,34085183.61590078,STAR
Domantas Sabonis,SAC,27.0,215.9,108.86208,Gonzaga,Lithuania,2016.0,1.0,11.0,79,19.1,12.3,7.3,3.9,0.096,0.275,0.213,0.6679999999999999,0.297,2022-23,2022,Modern (19+),True,25.851599999999998,32.82,25.0,33845625.0,STAR
Lauri Markkanen,UTA,26.0,213.36,108.86208,Arizona,Finland,2017.0,1.0,7.0,66,25.6,8.6,1.9,3.8,0.055,0.183,0.259,0.6409999999999999,0.086,2022-23,2022,Modern (19+),True,23.140099999999997,32.95,25.0,33810213.1015676,STAR
Brandon Ingram,NOP,25.0,203.2,86.18248,Duke,USA,2016.0,1.0,2.0,45,24.7,5.5,5.8,3.0,0.015,0.145,0.306,0.5820000000000001,0.2769999999999999,2022-23,2022,Modern (19+),False,20.952,32.61,25.0,32963162.447049953,STAR
Kyrie Irving,DAL,31.0,187.96,88.45044,Duke,Australia,2011.0,1.0,1.0,60,27.1,5.1,5.5,4.7,0.0289999999999999,0.107,0.286,0.613,0.233,2022-23,2022,Modern (19+),True,23.110100000000003,34.52,25.0,32861788.035931252,STAR
De'Aaron Fox,SAC,25.0,190.5,83.91452,Kentucky,USA,2017.0,1.0,5.0,73,25.0,4.2,6.1,3.1,0.017,0.111,0.288,0.599,0.281,2022-23,2022,Modern (19+),False,21.144699999999997,32.21,25.0,32558830.494310915,STAR
Kristaps Porzingis,WAS,27.0,220.98,108.86208,,Latvia,2015.0,1.0,4.0,65,23.2,8.4,2.7,1.4,0.057,0.1939999999999999,0.272,0.627,0.125,2022-23,2022,Modern (19+),True,21.506100000000004,30.97,25.0,31937812.499999996,STAR
Zach LaVine,CHI,28.0,195.58,90.7184,UCLA,USA,2014.0,1.0,13.0,77,24.8,4.5,4.2,0.3,0.016,0.108,0.278,0.607,0.187,2022-23,2022,Modern (19+),False,20.3345,30.89,25.0,31696433.466082644,STAR
Jalen Brunson,NYK,26.0,187.96,86.18248,Villanova,USA,2018.0,2.0,33.0,68,24.0,3.5,6.2,2.1,0.016,0.085,0.266,0.597,0.28,2022-23,2022,Modern (19+),False,20.1189,30.79,25.0,31593822.804165892,STAR
Zion Williamson,NOP,22.0,198.12,128.820128,Duke,USA,2019.0,1.0,1.0,29,26.0,7.0,4.6,7.8,0.06,0.148,0.288,0.652,0.231,2022-23,2022,Modern (19+),False,24.5152,34.12,25.0,31051756.63856722,STAR
Karl-Anthony Towns,MIN,27.0,213.36,112.490816,Kentucky,USA,2015.0,1.0,1.0,29,20.8,8.1,4.8,1.8,0.05,0.181,0.25,0.618,0.225,2022-23,2022,Modern (19+),False,20.826599999999996,29.83,25.0,30762187.499999993,STAR
Kevin Durant,PHX,34.0,208.28,108.86208,Texas,USA,2007.0,1.0,2.0,47,29.1,6.7,5.0,6.8,0.012,0.166,0.305,0.677,0.228,2022-23,2022,Modern (19+),False,27.621600000000004,37.29,25.0,30099147.61325924,STAR
Kyle Kuzma,WAS,27.0,205.74,100.243832,Utah,USA,2017.0,1.0,27.0,64,21.2,7.2,3.7,0.3,0.025,0.172,0.273,0.544,0.1639999999999999,2022-23,2022,Modern (19+),False,17.462400000000002,28.83,25.0,29730937.5,STAR
Bam Adebayo,MIA,25.0,205.74,115.66596,Kentucky,USA,2017.0,1.0,14.0,75,20.4,9.2,3.2,1.8,0.073,0.206,0.251,0.5920000000000001,0.154,2022-23,2022,Modern (19+),False,19.4176,29.079999999999995,25.0,29394932.964127947,STAR
Bradley Beal,WAS,30.0,193.04,93.893544,Florida,USA,2012.0,1.0,3.0,50,23.2,3.9,5.4,0.7,0.026,0.091,0.288,0.593,0.26,2022-23,2022,Modern (19+),False,19.2725,29.71,25.0,29290269.097300816,STAR
Dejounte Murray,ATL,26.0,195.58,81.64656,Washington,USA,2016.0,1.0,29.0,74,20.5,5.3,6.1,-1.1,0.019,0.127,0.239,0.54,0.239,2022-23,2022,Modern (19+),False,17.226,28.48,25.0,29223516.51388908,STAR
Tyrese Haliburton,IND,23.0,195.58,83.91452,Iowa State,USA,2020.0,1.0,12.0,56,20.7,3.7,10.4,-1.0,0.018,0.092,0.238,0.624,0.457,2022-23,2022,Modern (19+),False,21.7152,30.57,25.0,29101531.29369694,STAR
LaMelo Ball,CHA,21.0,200.66,81.64656,,USA,2020.0,1.0,3.0,36,23.3,6.4,8.4,-4.7,0.031,0.147,0.289,0.541,0.352,2022-23,2022,Modern (19+),False,20.6121,33.660000000000004,25.0,28993795.169731643,STAR
Stephen Curry,GSW,35.0,187.96,83.91452,Davidson,USA,2009.0,1.0,7.0,56,29.4,6.1,6.3,5.8,0.02,0.147,0.297,0.6559999999999999,0.2739999999999999,2022-23,2022,Modern (19+),False,27.420799999999996,38.08,25.0,28515872.685883842,STAR
Desmond Bane,MEM,25.0,195.58,97.52228,TCU,USA,2020.0,1.0,30.0,58,21.5,5.0,4.4,9.0,0.022,0.123,0.252,0.606,0.2019999999999999,2022-23,2022,Modern (19+),False,18.725399999999997,28.08,25.0,28384103.082280356,STAR
Kawhi Leonard,LAC,32.0,200.66,102.0582,San Diego State,USA,2011.0,1.0,15.0,52,23.8,6.5,3.9,6.1,0.034,0.16,0.267,0.623,0.19,2022-23,2022,Modern (19+),False,21.306600000000003,31.080000000000002,25.0,28285128.84896451,STAR
James Harden,PHI,33.0,195.58,99.79024,Arizona State,USA,2009.0,1.0,3.0,58,21.0,6.1,10.7,6.1,0.021,0.151,0.247,0.607,0.439,2022-23,2022,Modern (19+),False,22.944599999999998,32.76,25.0,28218560.00476556,STAR
Jamal Murray,DEN,26.0,193.04,97.52228,Kentucky,Canada,2016.0,1.0,7.0,65,20.0,4.0,6.2,6.4,0.024,0.099,0.256,0.5710000000000001,0.265,2022-23,2022,Modern (19+),True,17.244200000000003,27.14,25.0,27848533.644204695,STAR
Terry Rozier,CHA,29.0,185.42,86.18248,Louisville,USA,2015.0,1.0,16.0,63,21.1,4.1,5.1,-6.2,0.021,0.095,0.262,0.517,0.22,2022-23,2022,Modern (19+),False,15.665100000000002,27.540000000000003,25.0,27838254.946082663,STAR
Darius Garland,CLE,23.0,185.42,87.089664,Vanderbilt,USA,2019.0,1.0,5.0,69,21.6,2.7,7.8,8.0,0.012,0.067,0.262,0.5870000000000001,0.3279999999999999,2022-23,2022,Modern (19+),False,18.842700000000004,28.950000000000003,25.0,27559350.047514766,STAR
Fred VanVleet,TOR,29.0,182.88,89.357624,Wichita State,USA,,,,69,19.3,4.1,7.2,3.3,0.011,0.11,0.225,0.54,0.276,2022-23,2022,Modern (19+),False,16.524,27.21,25.0,27504681.085072957,STAR
Anthony Edwards,MIN,21.0,193.04,102.0582,Georgia,USA,2020.0,1.0,1.0,79,24.6,5.8,4.4,1.9,0.017,0.139,0.292,0.564,0.192,2022-23,2022,Modern (19+),False,19.627200000000002,31.740000000000002,25.0,27339960.151137333,STAR
Paul George,LAC,33.0,203.2,99.79024,Fresno State,USA,2010.0,1.0,10.0,56,23.8,6.1,5.1,4.0,0.025,0.153,0.294,0.588,0.237,2022-23,2022,Modern (19+),False,20.58,31.64,25.0,27253822.91058554,STAR
DeMar DeRozan,CHI,33.0,198.12,99.79024,Southern California,USA,2009.0,1.0,9.0,74,24.5,4.6,5.1,1.5,0.013,0.1159999999999999,0.272,0.5920000000000001,0.222,2022-23,2022,Modern (19+),False,20.246400000000005,31.29,25.0,26952342.56865428,STAR
CJ McCollum,NOP,31.0,190.5,86.18248,Lehigh,USA,2013.0,1.0,10.0,75,20.9,4.4,5.7,1.1,0.021,0.104,0.26,0.541,0.242,2022-23,2022,Modern (19+),False,16.771,27.969999999999995,25.0,26626425.58994777,STAR
Jimmy Butler,MIA,33.0,200.66,104.32616,Marquette,USA,2011.0,1.0,30.0,64,22.9,5.9,5.3,1.2,0.068,0.121,0.248,0.647,0.264,2022-23,2022,Modern (19+),False,22.062699999999996,30.74,25.0,26478587.74561945,STAR
Keldon Johnson,SAS,23.0,195.58,99.79024,Kentucky,USA,2019.0,1.0,29.0,63,22.0,5.0,2.9,-11.3,0.025,0.133,0.273,0.551,0.1369999999999999,2022-23,2022,Modern (19+),False,16.4749,27.53,25.0,26207561.547774836,STAR
Mikal Bridges,BKN,26.0,198.12,94.800728,Villanova,USA,2018.0,1.0,10.0,83,20.1,4.4,3.3,0.8,0.026,0.094,0.223,0.5870000000000001,0.141,2022-23,2022,Modern (19+),False,16.318600000000004,25.49,25.0,26155457.72257839,STAR
RaiQuan Gray,BKN,23.0,200.66,122.016248,Florida State,USA,2021.0,2.0,59.0,1,16.0,9.0,7.0,-17.5,0.075,0.176,0.205,0.621,0.35,2022-23,2022,Modern (19+),False,19.872,27.2,25.0,25893413.516145136,STAR
Deandre Ayton,PHX,24.0,213.36,113.398,Arizona,Bahamas,2018.0,1.0,1.0,67,18.0,10.0,1.7,0.0,0.084,0.247,0.231,0.617,0.09,2022-23,2022,Modern (19+),True,18.3249,26.19,25.0,25819998.238246668,STAR
Kevin Porter Jr.,HOU,23.0,193.04,92.079176,Southern California,USA,2019.0,1.0,30.0,59,19.2,5.3,5.7,-8.3,0.036,0.1169999999999999,0.239,0.565,0.26,2022-23,2022,Modern (19+),False,17.063,26.9,25.0,25607824.396481767,STAR
Jerami Grant,POR,29.0,203.2,95.25432,Syracuse,USA,2014.0,2.0,39.0,63,20.5,4.5,2.4,-1.2,0.025,0.104,0.2269999999999999,0.606,0.103,2022-23,2022,Modern (19+),False,16.6044,25.33,25.0,25604320.907199483,STAR
Tyler Herro,MIA,23.0,195.58,88.45044,Kentucky,USA,2019.0,1.0,13.0,67,20.1,5.4,4.2,2.7,0.012,0.154,0.25,0.5660000000000001,0.19,2022-23,2022,Modern (19+),False,16.810200000000002,26.820000000000004,25.0,25531667.297904875,STAR
Kelly Oubre Jr.,CHA,27.0,198.12,92.079176,Kansas,USA,2015.0,1.0,15.0,48,20.3,5.2,1.1,-7.7,0.038,0.121,0.257,0.534,0.057,2022-23,2022,Modern (19+),False,14.204400000000001,24.71,25.0,25482187.5,STAR
Anfernee Simons,POR,24.0,190.5,82.10015200000001,,USA,2018.0,1.0,24.0,62,21.1,2.6,4.1,-1.6,0.008,0.067,0.247,0.581,0.186,2022-23,2022,Modern (19+),False,16.1518,25.790000000000003,25.0,25425649.276990518,STAR
Jordan Clarkson,UTA,31.0,195.58,87.996848,Missouri,USA,2014.0,2.0,46.0,61,20.8,4.0,4.4,0.8,0.036,0.083,0.273,0.5579999999999999,0.209,2022-23,2022,Modern (19+),False,16.2936,26.68,25.0,25398392.375395298,STAR
Jordan Poole,GSW,24.0,193.04,87.996848,Michigan,USA,2019.0,1.0,28.0,82,20.4,2.7,4.5,-0.8,0.013,0.073,0.282,0.573,0.2339999999999999,2022-23,2022,Modern (19+),False,15.814799999999998,25.439999999999998,25.0,25080593.93589138,STAR
Nikola Vucevic,CHI,32.0,208.28,117.93392,Southern California,Montenegro,2011.0,1.0,16.0,82,17.6,11.0,3.2,-0.5,0.062,0.2739999999999999,0.218,0.594,0.146,2022-23,2022,Modern (19+),True,18.8892,27.54,25.0,25063463.593966622,STAR
D'Angelo Russell,LAL,27.0,193.04,87.543256,Ohio State,USA,2015.0,1.0,2.0,71,17.8,3.0,6.2,1.5,0.016,0.075,0.225,0.605,0.2739999999999999,2022-23,2022,Modern (19+),False,16.335,24.24,25.0,24997500.0,STARTER
Myles Turner,IND,27.0,210.82,113.398,Texas,USA,2015.0,1.0,11.0,62,18.0,7.5,1.4,-1.2,0.049,0.205,0.225,0.6509999999999999,0.074,2022-23,2022,Modern (19+),False,17.511899999999997,24.23,25.0,24987187.500000004,STARTER
Cade Cunningham,DET,21.0,200.66,99.79024,Oklahoma State,USA,2021.0,1.0,1.0,12,19.9,6.2,6.0,-6.1,0.027,0.148,0.287,0.492,0.306,2022-23,2022,Modern (19+),False,15.793199999999997,28.439999999999998,25.0,24497431.21292834,STARTER
Jrue Holiday,MIL,33.0,195.58,92.98636,UCLA,USA,2009.0,1.0,17.0,67,19.3,5.1,7.4,9.2,0.035,0.107,0.244,0.586,0.321,2022-23,2022,Modern (19+),False,18.6348,28.05,25.0,24161495.974776372,STARTER
Spencer Dinwiddie,BKN,30.0,195.58,97.52228,Colorado,USA,2014.0,2.0,38.0,79,17.3,3.4,6.5,-0.1,0.01,0.092,0.22,0.573,0.297,2022-23,2022,Modern (19+),False,15.585599999999998,24.23,25.0,23887688.328091513,STARTER
Louis King,PHI,24.0,200.66,92.98636,Oregon,USA,,,,1,20.0,4.0,2.0,5.2,0.067,0.074,0.205,0.7440000000000001,0.091,2022-23,2022,Modern (19+),False,19.344,24.2,25.0,23858112.1559973,STARTER
RJ Barrett,NYK,23.0,198.12,97.068688,Duke,Canada,2019.0,1.0,3.0,73,19.6,5.0,2.8,-1.2,0.023,0.121,0.256,0.531,0.124,2022-23,2022,Modern (19+),True,14.549400000000002,25.060000000000002,25.0,23856211.12921313,STARTER
Aaron Gordon,DEN,27.0,203.2,106.59412,Arizona,USA,2014.0,1.0,4.0,68,16.3,6.6,3.0,12.1,0.086,0.136,0.206,0.617,0.129,2022-23,2022,Modern (19+),False,15.9803,23.020000000000003,25.0,23739375.000000004,STARTER
Christian Wood,DAL,27.0,205.74,97.068688,UNLV,USA,,,,67,16.6,7.3,1.8,-1.3,0.053,0.238,0.259,0.624,0.119,2022-23,2022,Modern (19+),False,16.036800000000003,22.970000000000002,25.0,23687812.5,STARTER
Skylar Mays,POR,25.0,193.04,92.98636,Louisiana State,USA,2020.0,2.0,50.0,6,15.3,3.2,8.3,-16.3,0.01,0.0969999999999999,0.182,0.624,0.368,2022-23,2022,Modern (19+),False,16.723200000000002,23.35,25.0,23602877.74114126,STARTER
Jalen Green,HOU,21.0,193.04,84.368112,,USA,2021.0,1.0,2.0,76,22.1,3.7,3.7,-8.7,0.016,0.093,0.2739999999999999,0.5379999999999999,0.1689999999999999,2022-23,2022,Modern (19+),False,15.870999999999997,27.28,25.0,23498239.22252761,STARTER
Jaren Jackson Jr.,MEM,23.0,208.28,109.769264,Michigan State,USA,2018.0,1.0,4.0,63,18.6,6.8,1.0,9.8,0.0579999999999999,0.159,0.243,0.613,0.048,2022-23,2022,Modern (19+),False,16.1832,24.06,25.0,22904247.397001907,STARTER
Andrew Wiggins,GSW,28.0,200.66,89.357624,Kansas,Canada,2014.0,1.0,1.0,37,17.1,5.0,2.3,5.2,0.05,0.1009999999999999,0.212,0.564,0.1,2022-23,2022,Modern (19+),True,13.7616,22.21,25.0,22789828.011709146,STARTER
Klay Thompson,GSW,33.0,198.12,99.79024,Washington State,USA,2011.0,1.0,11.0,69,21.9,4.1,2.4,2.9,0.017,0.1009999999999999,0.256,0.5760000000000001,0.105,2022-23,2022,Modern (19+),False,16.3584,26.45,25.0,22783300.125947773,STARTER
Jarrett Allen,CLE,25.0,205.74,110.222856,Texas,USA,2017.0,1.0,22.0,68,14.3,9.8,1.7,7.7,0.107,0.21,0.162,0.67,0.073,2022-23,2022,Modern (19+),False,17.286,22.35,25.0,22592047.859293666,STARTER
Wendell Carter Jr.,ORL,24.0,208.28,122.46984,Duke,USA,2018.0,1.0,7.0,57,15.2,8.7,2.3,-0.8,0.074,0.221,0.204,0.621,0.119,2022-23,2022,Modern (19+),False,16.2702,22.9,25.0,22576478.0319148,STARTER
Tyrese Maxey,PHI,22.0,187.96,90.7184,Kentucky,USA,2020.0,1.0,21.0,60,20.3,2.9,3.5,5.4,0.012,0.079,0.236,0.605,0.1669999999999999,2022-23,2022,Modern (19+),False,16.153499999999998,24.78,25.0,22551656.78498522,STARTER
Bobby Portis,MIL,28.0,210.82,113.398,Arkansas,USA,2015.0,1.0,22.0,70,14.1,9.6,1.5,-0.1,0.08,0.263,0.211,0.575,0.087,2022-23,2022,Modern (19+),False,14.489999999999998,21.87,25.0,22440951.76119221,STARTER
Jusuf Nurkic,POR,28.0,213.36,131.54168,,Bosnia and Herzegovina,2014.0,1.0,16.0,52,13.3,9.1,2.9,0.3,0.084,0.258,0.218,0.589,0.16,2022-23,2022,Modern (19+),True,14.901699999999998,21.700000000000003,25.0,22266513.635933746,STARTER
Evan Mobley,CLE,22.0,210.82,97.52228,Southern California,USA,2021.0,1.0,3.0,79,16.2,9.0,2.8,6.5,0.073,0.2,0.1989999999999999,0.591,0.122,2022-23,2022,Modern (19+),False,16.548,24.46,25.0,22260432.807132304,STARTER
LeBron James,LAL,38.0,205.74,113.398,,USA,2003.0,1.0,1.0,55,28.9,8.3,6.8,4.6,0.033,0.191,0.322,0.583,0.308,2022-23,2022,Modern (19+),False,25.651999999999997,39.47,25.0,22227106.29507775,STARTER
Michael Porter Jr.,DEN,25.0,208.28,98.883056,Missouri,USA,2018.0,1.0,14.0,62,17.4,5.5,1.0,10.4,0.038,0.151,0.22,0.621,0.048,2022-23,2022,Modern (19+),False,14.841899999999999,21.95,25.0,22187715.90655463,STARTER
Paolo Banchero,ORL,20.0,208.28,113.398,Duke,USA,2022.0,1.0,1.0,72,20.0,6.9,3.7,-4.2,0.035,0.174,0.272,0.529,0.171,2022-23,2022,Modern (19+),False,16.1874,27.419999999999998,25.0,22132438.389798023,STARTER
Buddy Hield,IND,30.0,193.04,99.79024,Oklahoma,Bahamas,2016.0,1.0,6.0,80,16.8,5.0,2.8,-1.9,0.027,0.132,0.205,0.614,0.131,2022-23,2022,Modern (19+),True,15.1044,22.26,25.0,21945519.693904955,STARTER
O.G. Anunoby,TOR,25.0,200.66,105.233344,Indiana,United Kingdom,2017.0,1.0,23.0,67,16.8,5.0,2.0,3.0,0.037,0.11,0.192,0.586,0.08,2022-23,2022,Modern (19+),True,13.9468,21.7,25.0,21935008.436092727,STARTER
Devin Vassell,SAS,22.0,195.58,90.7184,Florida State,USA,2020.0,1.0,11.0,38,18.5,3.9,3.6,-11.7,0.006,0.125,0.24,0.55,0.173,2022-23,2022,Modern (19+),False,14.3,23.75,25.0,21614279.606271148,STARTER
Jonas Valanciunas,NOP,31.0,210.82,120.20188,,Lithuania,2011.0,1.0,5.0,79,14.1,10.2,1.8,-0.7,0.115,0.293,0.2289999999999999,0.61,0.108,2022-23,2022,Modern (19+),True,15.920999999999998,22.5,25.0,21419183.974752408,STARTER
Jakob Poeltl,TOR,27.0,215.9,111.13004,Utah,Austria,2016.0,1.0,9.0,72,12.5,9.1,2.7,-3.1,0.1169999999999999,0.24,0.18,0.635,0.146,2022-23,2022,Modern (19+),True,15.4305,20.759999999999998,25.0,21408749.999999996,STARTER
Josh Giddey,OKC,20.0,203.2,97.975872,,Australia,2021.0,1.0,6.0,76,16.6,7.9,6.2,-2.2,0.0579999999999999,0.1889999999999999,0.239,0.5329999999999999,0.293,2022-23,2022,Modern (19+),True,16.363099999999996,26.470000000000002,25.0,21365632.537489194,STARTER
Rudy Gobert,MIN,31.0,215.9,117.026736,,France,2013.0,1.0,27.0,70,13.4,11.6,1.2,0.4,0.111,0.26,0.161,0.675,0.0579999999999999,2022-23,2022,Modern (19+),True,17.685000000000002,22.36,25.0,21285909.052242834,STARTER
Bojan Bogdanovic,DET,34.0,200.66,102.511792,,Croatia,2011.0,2.0,31.0,59,21.6,3.8,2.6,-8.2,0.018,0.099,0.251,0.627,0.133,2022-23,2022,Modern (19+),True,17.556,26.080000000000002,25.0,21050838.55601504,STARTER
Markelle Fultz,ORL,25.0,193.04,94.800728,Washington,USA,2017.0,1.0,1.0,60,14.0,3.9,5.7,-3.7,0.038,0.095,0.208,0.564,0.29,2022-23,2022,Modern (19+),False,13.310399999999998,20.72,25.0,20944395.15188209,STARTER
Franz Wagner,ORL,21.0,208.28,99.79024,Michigan,Germany,2021.0,1.0,8.0,80,18.6,4.1,3.5,1.2,0.027,0.098,0.23,0.589,0.1669999999999999,2022-23,2022,Modern (19+),True,15.4318,23.92,25.0,20604027.93998755,STARTER
Clint Capela,ATL,29.0,208.28,116.119552,,Switzerland,2014.0,1.0,25.0,65,12.0,11.0,0.9,-1.1,0.142,0.268,0.151,0.6559999999999999,0.045,2022-23,2022,Modern (19+),True,15.678399999999996,20.33,25.0,20550171.49796153,STARTER
Cameron Johnson,BKN,27.0,203.2,95.25432,North Carolina,USA,2019.0,1.0,11.0,42,15.5,4.4,1.9,6.6,0.0289999999999999,0.12,0.2019999999999999,0.617,0.099,2022-23,2022,Modern (19+),False,13.450599999999998,19.909999999999997,25.0,20532187.499999993,STARTER
P.J. Washington,CHA,24.0,200.66,104.32616,Kentucky,USA,2019.0,1.0,12.0,73,15.7,4.9,2.4,-7.2,0.0279999999999999,0.118,0.2,0.542,0.107,2022-23,2022,Modern (19+),False,12.466000000000001,20.81,25.0,20516004.709351398,STARTER
Kris Dunn,UTA,29.0,190.5,92.98636,Providence,USA,2016.0,1.0,5.0,22,13.2,4.5,5.6,-4.3,0.015,0.148,0.195,0.606,0.315,2022-23,2022,Modern (19+),False,14.119799999999998,20.269999999999996,25.0,20489521.70505067,STARTER
Khris Middleton,MIL,31.0,200.66,100.697424,Texas A&M,USA,2012.0,2.0,39.0,33,15.1,4.2,4.9,6.1,0.034,0.122,0.259,0.551,0.288,2022-23,2022,Modern (19+),False,13.334200000000003,21.47,25.0,20438661.33057485,STARTER
Russell Westbrook,LAC,34.0,190.5,90.7184,UCLA,USA,2008.0,1.0,4.0,73,15.9,5.8,7.5,-0.2,0.042,0.147,0.266,0.513,0.364,2022-23,2022,Modern (19+),False,14.9796,25.21,25.0,20348605.828111164,STARTER
Tobias Harris,PHI,30.0,200.66,102.511792,Tennessee,USA,2011.0,1.0,19.0,74,14.7,5.7,2.5,5.5,0.03,0.15,0.18,0.602,0.114,2022-23,2022,Modern (19+),False,13.785799999999998,20.439999999999998,25.0,20151231.920189455,STARTER
Malcolm Brogdon,BOS,30.0,193.04,103.872568,Virginia,USA,2016.0,2.0,36.0,67,14.9,4.2,3.7,5.1,0.024,0.132,0.223,0.615,0.223,2022-23,2022,Modern (19+),False,14.022,20.43,25.0,20141373.19615805,STARTER
Nic Claxton,BKN,24.0,210.82,97.52228,Georgia,USA,2019.0,2.0,31.0,76,12.6,9.2,1.9,3.7,0.088,0.213,0.155,0.691,0.091,2022-23,2022,Modern (19+),False,16.376699999999996,20.369999999999997,25.0,20082220.851969626,STARTER
Scottie Barnes,TOR,21.0,203.2,102.0582,Florida State,USA,2021.0,1.0,4.0,77,15.3,6.6,4.8,3.2,0.063,0.135,0.2,0.524,0.195,2022-23,2022,Modern (19+),False,13.9908,23.28,25.0,20052749.600456115,STARTER
Gary Trent Jr.,TOR,24.0,195.58,94.800728,Duke,USA,2018.0,2.0,37.0,66,17.4,2.6,1.6,-2.1,0.013,0.073,0.209,0.56,0.075,2022-23,2022,Modern (19+),False,12.096000000000002,20.34,25.0,20052644.67987542,STARTER
Norman Powell,LAC,30.0,193.04,97.52228,UCLA,USA,2015.0,2.0,46.0,60,17.0,2.9,1.8,-3.8,0.015,0.093,0.251,0.612,0.115,2022-23,2022,Modern (19+),False,13.280399999999998,20.290000000000003,25.0,20003351.0597184,STARTER
Immanuel Quickley,NYK,24.0,187.96,86.18248,Kentucky,USA,2020.0,1.0,25.0,81,14.9,4.2,3.4,6.2,0.024,0.11,0.203,0.578,0.178,2022-23,2022,Modern (19+),False,13.004999999999999,20.22,25.0,19934339.991498567,STARTER
De'Andre Hunter,ATL,25.0,203.2,100.243832,Virginia,USA,2019.0,1.0,4.0,67,15.4,4.2,1.4,-0.6,0.021,0.1119999999999999,0.193,0.563,0.059,2022-23,2022,Modern (19+),False,11.822999999999999,19.32,25.0,19529233.317295466,STARTER
